Training Accuracy,Testing Accuracy
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.39857015192135,0.0
66.13047363717605,0.625
66.13047363717605,0.625
66.13047363717605,0.625
66.13047363717605,0.625
66.39857015192135,0.0
66.13047363717605,0.625
66.13047363717605,0.625
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
33.60142984807864,100.0
